score_fotometria,score_orbital,score_estelar,score_falsos_positivos
0.7174132,0.5583958,0.066386044,0.5
7.5643285e-18,0.41352472,1.18756995e-08,0.50012994
0.51925766,0.19928849,0.3894659,0.5
0.009766255,0.49165606,0.35518998,0.5
0.035638846,0.18243718,0.16372913,0.50012994
0.012205131,0.00033697783,0.2542139,0.50012994
0.031325877,0.0019156047,0.29631996,0.50012994
4.5120182e-11,0.8352016,0.49934593,0.5
2.3007706e-08,0.50965095,9.863999e-05,0.5
0.20040615,0.007457166,0.44133162,0.50012994
0.09185182,0.0042892443,0.36263472,0.50012994
0.0949199,0.35480505,0.16194998,0.50012994
0.038596094,0.017459923,0.31953454,0.50012994
0.110189945,0.21933162,0.59774727,0.5
0.022128819,0.6637567,0.1881954,0.50012994
0.087755255,0.45313758,0.091280356,0.50012994
0.017968783,0.13595511,0.017843397,0.5
0.2355165,0.03217139,0.24157308,0.50012994
0.022491507,0.00013607422,0.29938203,0.50012994
0.023846013,0.0008878857,0.05023098,0.50012994
0.010009124,0.37553465,0.00033079291,0.50012994
0.03099548,0.022067862,0.18045342,0.50012994
0.30212072,0.0073643858,0.07044626,0.50012994
0.024137003,0.68754584,0.22577907,0.5
0.20511039,0.7289069,0.13008387,0.5
0.044110037,0.011771462,0.30593204,0.50012994
0.0052582705,0.6115378,0.24218513,0.50012994
0.20240715,0.44614774,0.5695241,0.5
0.026933765,0.16831513,0.07280822,0.50012994
0.10614493,0.20409651,0.14629714,0.50012994
0.770472,0.13800809,0.14453547,0.7310094
0.0030938261,0.75085765,0.30961463,0.5
0.192067,0.7720991,0.16953565,0.5
0.2999129,0.075214826,0.17124127,0.5
0.17175144,0.003656932,0.21657664,0.7310094
0.010782238,0.00069935346,0.1450012,0.7310094
4.5294506e-08,0.07043336,0.2744389,0.5
0.17713943,0.23486008,0.00064494385,0.5
0.11573613,0.01277387,0.06698899,0.5
0.016256737,0.36221218,0.25332287,0.50012994
0.032582417,0.12087322,0.23965469,0.5
0.8401185,0.47806433,0.22231404,0.5
0.07673325,0.15703174,0.1435904,0.50012994
0.00046688924,0.49805248,0.3919801,0.5
0.06568781,0.35710287,0.10989067,0.5
0.05077847,0.02033439,0.6317289,0.7310094
0.14788365,0.5864613,0.40787774,0.5
0.022936027,0.008382442,0.0013207223,0.50012994
0.053780552,0.11098494,0.019440962,0.5
0.07704221,0.11199198,0.04488539,0.5
0.062084887,0.08389512,0.18045516,0.50012994
0.009787392,0.0003360858,0.12939943,0.50012994
1.029563e-08,0.11194516,0.11828631,0.5
0.09401897,0.6272839,0.009465502,0.5
0.32827127,0.10431263,0.36164653,0.7310094
0.00093064405,0.039745748,0.056586206,0.5
0.042443316,0.011869507,0.0007135267,0.7310094
0.4524102,0.15290868,0.9513499,0.5000004
4.028969e-08,0.5077902,0.002509375,0.5
0.108500294,0.61178637,0.043199375,0.5
0.12935853,0.046862684,0.8973719,0.7310094
0.29805258,0.19079646,0.9308746,0.7310094
0.18629031,0.4220826,0.25320995,0.5
0.025896633,0.18804403,0.13994712,0.7310094
0.00058808393,0.107231446,0.12452885,0.5
0.00016887095,0.035877123,0.257638,0.5
1.938413e-29,0.044433255,0.09491314,0.5
0.06582089,0.20407297,0.20401411,0.5
3.309985e-18,0.5057291,0.051680695,0.5
0.04533067,0.5236501,0.00013507737,0.5
7.831845e-05,0.07374627,0.5374857,0.5
5.382648e-10,0.05008149,0.20714001,0.5
0.47539672,0.011235572,0.11482214,0.50012994
0.14340572,0.044975206,0.17622888,0.50012994
0.89035136,0.59267676,0.30313426,0.7310094
0.4216269,0.44774136,0.099417545,0.5
3.3901776e-07,0.0486812,0.13174032,0.5
3.2359947e-07,0.051601846,0.3725584,0.5
0.014075725,0.15529005,0.20978443,0.5
0.41240042,0.59534097,0.4032794,0.7310094
0.69640064,0.77773094,0.95438737,0.7310094
0.51676196,0.13729356,0.3934881,0.5
4.360228e-05,0.041550715,0.08428599,0.5
0.0013874375,0.11012958,0.115581885,0.5
0.0202564,0.68239456,0.7491805,0.5
0.23688376,0.6024329,0.00021183526,0.5
0.42003492,0.18113269,0.44007954,0.5
0.85671264,0.6110304,0.0045425096,0.5
0.10238222,0.16634436,0.2449027,0.5
0.2404725,0.10943073,0.0041657398,0.5
0.003662297,0.07283689,0.391152,0.5
2.3162283e-05,0.47070706,4.9136775e-05,0.50012994
0.6620604,0.5114159,0.27047732,0.5
9.388492e-06,0.08801993,0.32099503,0.5
5.494525e-07,0.5131953,0.012889792,0.5
3.211866e-09,0.16643415,0.0768646,0.5
0.03807605,0.08412882,0.06784821,0.50012994
0.8350905,0.5739893,0.9071837,0.7310094
0.8809169,0.5700173,0.90440696,0.7310094
0.06285521,0.15815848,0.42976522,0.5
7.2382348e-12,2.0954926e-06,0.13928805,0.50012994
0.01544181,0.2662897,0.34825286,0.50012994
0.12205978,0.14212225,0.20983554,0.5
0.0005729459,0.106054746,0.38607803,0.5
0.15109871,0.18786699,0.19483608,0.5
0.2481993,0.5373837,0.9302838,0.5
0.088522166,0.110209264,0.17361093,0.5
1.3794873e-06,0.7817467,0.36975035,0.5
0.17655796,0.53978676,0.548587,0.5
0.47145605,0.24641386,0.3664203,0.7310094
0.14132129,0.52106184,0.013292818,0.5
0.6715723,0.4810642,0.41522142,0.50012994
0.0017993109,1.32625e-07,0.21912391,0.50012994
0.12800428,0.040585496,0.05051945,0.50012994
0.17802829,0.48024145,2.501058e-05,0.50012994
0.013588905,0.46194738,0.07863361,0.5
6.0019954e-07,0.45360264,0.024479086,0.5
0.15052266,0.27850166,0.0011655837,0.50012994
0.00014043726,0.05438187,0.053970873,0.50012994
0.004313109,0.017614445,0.03711426,0.50012994
0.0,0.22603795,2.534491e-11,0.50012994
1.0872777e-08,0.5252592,0.0028468445,0.5
0.12138073,0.07371942,0.2832161,0.5
0.8176198,0.048448596,0.9546193,0.7310094
0.12945849,0.09381491,0.43927768,0.5
0.297904,0.119620234,0.43566182,0.5
0.16185917,0.19866847,0.32428265,0.5
4.9084243e-09,0.5545772,0.048659906,0.5
0.21569163,0.13135746,0.57836866,0.5
0.0018167142,0.13019022,0.3703407,0.5
0.0031530124,0.13297139,0.48084962,0.5
0.11801642,0.13771977,0.16165866,0.5
0.0019190081,0.04483612,0.47602403,0.5
1.994055e-07,0.0099949585,0.1926806,0.5
0.25916,0.38030928,0.0690378,0.50012994
0.40509894,0.5894614,0.34863922,0.5
8.099886e-08,0.026845379,0.0964225,0.5
6.541272e-05,0.110950105,0.3388227,0.5
4.0605963e-07,0.032700334,0.054802224,0.5
0.18477356,0.21207903,0.19969508,0.5
4.3952778e-13,0.5190552,0.0056235446,0.5
0.0052347872,0.1002085,0.32550392,0.5
0.05363907,0.15998618,0.5527915,0.5
0.16314432,0.5199348,0.014401437,0.5
0.49497682,0.55870473,0.0039561363,0.5
1.6021844e-06,0.31732976,0.0008028541,0.50012994
0.0017326567,0.08320234,0.4120568,0.5
0.1603905,0.16222957,0.32084057,0.5
0.0039692787,0.17319757,0.41033444,0.5
0.006816929,0.08368999,0.58406734,0.5
0.0086076055,0.13227503,0.35055897,0.5
0.021397725,0.046159852,0.4262186,0.5
0.00026040434,0.10080938,0.2572885,0.5
0.25865602,0.1321467,0.07962973,0.5
0.44783255,0.40799877,0.28961653,0.5
0.001617356,0.023297787,0.06683626,0.5
7.0809367e-09,0.13303158,0.033463683,0.5
0.07043228,0.49092492,0.4693888,0.5
0.07337841,0.487634,0.22923297,0.50012994
0.021118576,9.246033e-06,0.12734185,0.50012994
0.042522572,0.0015558323,0.437603,0.50012994
0.5167391,0.42620745,0.17879897,0.7310094
0.5350496,0.32924387,0.2432002,0.7310094
0.007760419,0.35827637,0.9594743,0.50012994
1.0923769e-30,0.7402054,0.64310044,0.50012994
0.14204685,0.002050358,0.25068507,0.50012994
0.12591726,0.81082684,0.42892912,0.5
0.080563955,0.11328325,0.19324718,0.5
0.057413712,0.062171895,0.6478651,0.5
4.6263077e-07,0.003061233,0.07955609,0.50012994
0.030892413,0.07523452,0.45843285,0.5
0.0016900346,0.057344448,0.19322133,0.5
0.0018119016,0.11593694,0.4038447,0.5
0.17669928,0.6944235,0.20348051,0.5
7.980109e-11,0.06509089,0.46049258,0.5
0.02022954,0.4004355,0.15947516,0.5
0.021398658,0.14872488,0.19901532,0.5
0.065002866,0.4958133,0.023817051,0.5
1.4441468e-06,0.061122563,0.11513511,0.5
0.8431728,0.5408708,0.59589,0.5
0.00033032274,0.46113792,0.14547156,0.50012994
0.22049095,0.46102718,0.053138126,0.50012994
0.00018927293,0.058918986,0.12627916,0.5
0.76034695,0.32562524,0.0042581316,0.5000004
0.1318535,0.26388893,0.22695531,0.5
0.10211271,0.14209747,0.26360133,0.5
0.0063941167,0.11553515,0.34427568,0.5
0.13588318,0.10594894,0.1865943,0.5
0.003345903,0.3038635,0.2967242,0.5
0.031134624,0.11100841,0.09452348,0.5
8.850725e-09,0.32628003,0.48850638,0.50012994
0.47838047,0.49215114,0.16644502,0.5
0.00060635706,0.107204884,0.37434965,0.5
0.021286523,0.5514986,0.27644446,0.5
0.010249651,0.6705969,0.032566264,0.5
0.009943678,0.062098734,0.028726894,0.5
0.0019546156,0.04714151,0.033655304,0.50012994
0.75825906,0.07425115,0.33282673,0.7310094
0.05898875,0.06548434,0.26105306,0.5
1.6601147e-09,0.05515389,0.24566379,0.5
0.019468054,0.011718462,0.059432317,0.50012994
0.027094834,0.11071225,0.26342243,0.5
0.011453476,0.23040846,0.33494264,0.50012994
0.7448872,0.39823994,0.027496781,0.50012994
0.0049418337,0.6978355,0.0056839664,0.50012994
0.044411626,0.102798,0.19838467,0.5
0.015919056,0.12638174,0.29183513,0.5
0.00074268726,0.10421453,0.46583694,0.5
0.007103602,0.1208676,0.07290211,0.5
0.11884083,0.5905611,0.34857842,0.5
1.8978415e-10,0.07721487,0.24710774,0.5
0.05336903,0.068151906,0.2835067,0.5
3.8475722e-08,0.07989786,0.27074307,0.5
9.707809e-05,0.08419542,0.02454897,0.5
4.1616994e-09,0.033523813,0.05117587,0.5
0.031703513,0.11923682,0.2075307,0.5
6.0279405e-07,0.043959934,0.013696889,0.50012994
0.49665263,0.27594447,0.26021114,0.5
0.75657576,0.5692016,0.48013234,0.7310094
7.066722e-11,0.11029429,0.26913014,0.5
0.00073408405,0.1635261,0.22532544,0.5
0.00027557297,0.107330956,0.08281962,0.5
0.0055436622,0.00047537874,0.19015904,0.50012994
0.15063749,0.3404363,0.4027328,0.5
2.8160454e-07,0.00027154345,0.36050555,0.7310094
0.11130113,0.11684019,0.0007933506,0.5
0.10207916,0.14907514,0.012742321,0.5
0.09130194,0.41241997,0.54907286,0.50012994
0.04750793,0.06625947,0.06688592,0.5
0.91756564,0.56951046,0.27873927,0.5
0.81860816,0.7895679,0.86536705,0.7310094
0.12711148,0.031879246,0.25539976,0.50012994
0.065016456,0.18405001,0.46226203,0.50012994
0.22673033,0.07881801,0.57815444,0.5
2.1897913e-05,0.6071639,0.3763711,0.5
0.07274229,0.11476556,0.08300344,0.5
2.2935445e-05,0.07387863,0.4716705,0.5
0.029794136,0.082418986,0.14861144,0.5
0.0009937192,0.09727953,0.28266445,0.5
6.1645363e-07,0.1118445,0.318859,0.5
0.21127962,0.49851906,0.03432058,0.5
0.00032396667,0.30572706,0.011115805,0.5
0.12010431,0.2764168,0.00015507166,0.5
0.2568165,0.5498011,0.58516234,0.5
0.07184605,0.13282417,0.042194303,0.50012994
0.8008575,0.38922927,0.5758271,0.7310094
0.0006870162,0.038141947,0.30041468,0.5
0.06937388,0.18641013,0.14097539,0.5
0.1883349,0.30109233,0.07589426,0.5
0.1881304,0.029921247,0.033284403,0.50012994
0.15306754,0.16639623,0.30107164,0.5
0.44641513,0.5442986,0.19585565,0.5
0.07059683,0.42124254,0.24440873,0.5
0.021382049,0.13757192,0.06585683,0.5
0.00841046,0.07422208,0.008684792,0.5
0.049147174,0.35918704,0.19212684,0.5
0.07463357,0.0076513463,0.17385764,0.50012994
0.06635588,0.2975423,0.2238272,0.5
3.9394685e-08,0.120803714,0.04402529,0.5
0.75641394,0.046353064,0.42258713,0.7310094
0.8840805,0.02247596,0.4364346,0.7310094
0.0040038265,0.0298999,0.07063214,0.5
0.24043666,0.505701,0.24805975,0.5
0.00019728903,0.023779513,0.02307546,0.5
0.01458885,0.41683826,0.0031713094,0.50012994
0.09319342,0.5267031,0.17405187,0.5
0.1095686,0.06730086,0.44656414,0.5
1.3131866e-05,0.22651823,0.39154723,0.5
0.06242907,0.3769171,0.086003326,0.50012994
0.0063723265,0.0001741917,0.13086805,0.50012994
0.7461496,0.11107819,0.083015494,0.5
4.90917e-18,0.40715754,0.095659204,0.5
0.13899595,0.4996712,0.00091390463,0.50012994
0.059332833,0.37394047,0.37431517,0.5
0.16470611,0.4859378,0.2950483,0.5
0.34830013,0.3060273,0.34223264,0.5
0.27299252,0.6242143,0.24122553,0.5
0.06878718,0.11240142,0.14697737,0.5
0.3263154,0.29224142,0.4765897,0.5
0.4256211,0.02313057,1.0419781e-05,0.5
5.2652025e-11,0.351735,0.013902628,0.5
0.00076689874,0.36309353,0.0135539295,0.50012994
3.647554e-07,0.08609741,0.34189987,0.5
0.0041349027,0.10730745,0.3597141,0.5
0.054211453,0.11335023,0.3639498,0.5
0.07597079,0.38669047,0.1610269,0.5
1.1610958e-08,0.09099245,0.18747286,0.5
2.1261149e-05,0.039084554,0.33948645,0.50012994
0.005414352,0.10162773,0.4031728,0.5
0.26306188,0.16212712,0.51761323,0.5
0.11373747,0.15308091,0.2811151,0.5
0.3034077,0.11287485,0.26074082,0.5
0.6454057,0.12405173,0.2925091,0.5
0.014473289,0.04717556,0.15471348,0.5
0.0013678728,0.0923635,0.48692405,0.5
0.044570908,0.55718666,0.39324787,0.5
0.08193617,0.6766029,0.075094,0.50012994
0.09257073,0.14324443,0.04658409,0.50012994
3.867073e-05,0.4177328,0.0006628964,0.50012994
0.011642602,0.6593714,0.0705012,0.5
0.003926837,0.03206041,0.1398704,0.50012994
0.020767929,0.6390481,0.39691913,0.5
0.21946517,0.10959891,0.052794784,0.5
0.032142453,0.50893956,0.063831635,0.5
0.17320916,0.48290053,0.26321888,0.5
0.03898301,0.44807422,0.1866239,0.50012994
0.08629518,0.051342137,0.9055601,0.5
0.00012639766,0.5369781,0.35026854,0.5
0.0039276355,0.49871057,0.3718702,0.50012994
0.25730786,0.59034604,0.37796786,0.5
0.010052179,0.11082714,0.4050708,0.5
0.022512522,0.14664073,0.37135762,0.5
8.877304e-06,0.07548826,0.3568859,0.5
0.9334286,0.58053184,0.055184133,0.50012994
0.008838048,0.10691804,0.00016539551,0.50012994
0.1871344,0.4494042,3.8418537e-05,0.5
0.7899662,0.015726212,0.2553005,0.7310094
0.5973717,0.011310767,0.25505906,0.7310094
0.05243018,0.26968983,0.50295407,0.5
0.81917554,0.5520807,0.9519208,0.7310094
0.81084496,0.5306249,0.8682095,0.7310094
0.37727666,0.11839856,0.3906365,0.5
7.2408984e-05,0.11548995,3.6973655e-05,0.50012994
2.5089053e-05,0.112013154,0.53784513,0.5
0.9667311,0.60519713,0.39203778,0.5
0.0009864437,0.0109718805,0.27350873,0.5
0.16285346,0.5918107,0.43899596,0.5
0.122416236,0.516146,0.25735068,0.5
0.0914201,0.28782064,0.41248628,0.5
0.15227063,0.20226969,0.027406698,0.50012994
0.6092766,0.43050364,0.05045667,0.5
0.0007431644,0.46985894,0.002129441,0.50012994
4.1622968e-08,0.08874141,0.14189199,0.5
0.6212616,0.43079397,0.8234528,0.7310094
0.8803323,0.4459007,0.8619016,0.7310094
0.033238113,0.12549372,0.21033539,0.5
0.015529287,0.111397274,0.47769016,0.5
0.15499032,0.05719522,0.0016683881,0.5
0.17995314,0.27959472,0.00042066842,0.5
0.20829783,0.5921432,0.34114116,0.5
0.0001506813,0.09280643,0.31675008,0.5
0.00049644016,0.11113316,0.15534897,0.5
0.074558705,0.12909737,0.45683524,0.5
0.1235369,0.21324287,0.12229203,0.5
0.12490035,0.625669,0.057105817,0.5
0.0006255777,0.66919494,0.00012622832,0.50012994
0.22527857,0.54406035,0.00481466,0.5
0.7292337,0.17578392,0.8600815,0.7310094
0.11526185,0.35240743,0.88508403,0.5
0.30540058,0.6508374,0.9596203,0.7310094
0.12249508,0.7315543,0.3580472,0.5
0.25455254,0.45688865,0.26698202,0.5
4.3909005e-11,0.36031318,0.26355234,0.5
0.11652398,0.62471956,0.30264348,0.5
0.024008444,0.048102282,0.086335436,0.5
0.0002343739,0.17034471,0.25751716,0.5
0.13096382,0.30537575,6.9291775e-05,0.5000004
0.012403535,0.0054251547,0.013468503,0.50012994
0.19257686,0.534937,0.68039703,0.5
0.027407888,0.019968653,0.047113612,0.50012994
0.5317702,0.56689423,0.0013491175,0.50012994
0.00086941913,0.07161783,0.9144306,0.50012994
0.08210515,0.12286893,0.063705035,0.50012994
4.858664e-06,0.00032653258,0.05499193,0.5
0.69916505,0.53692806,5.138862e-06,0.50012994
0.21836704,0.025565658,0.03353086,0.50012994
0.016333539,0.007840814,0.036344435,0.50012994
6.4776096e-10,0.030901533,0.9602682,0.50012994
0.026957368,0.27764574,0.08518048,0.50012994
0.24644943,0.48000008,0.0019007446,0.5
0.025116272,0.023925604,0.102722846,0.50012994
0.0059722825,0.036646135,0.033541877,0.50012994
0.19293611,0.43918863,0.15038314,0.5
0.33216858,0.5393947,0.00034881436,0.50012994
0.2408817,0.5633171,0.0001597906,0.5
0.0133166,0.06664318,0.00023831846,0.50012994
0.08920504,0.34240755,0.0836173,0.50012994
0.08393027,0.06578894,0.05421341,0.50012994
5.401018e-06,0.029055377,0.008619141,0.50012994
0.107131355,0.73783386,0.9640194,0.5
0.50127625,0.40058878,0.35327736,0.5
0.11767772,0.55408555,0.37694243,0.5
0.5794142,0.15017486,0.33373192,0.5
0.000611241,0.6037784,0.0017029623,0.5
0.0072449255,0.09987774,0.34618446,0.50012994
0.0015443588,0.00017412793,0.35604638,0.50012994
0.39542592,0.14228016,0.86176753,0.7310094
8.432723e-08,0.12984416,0.007397151,0.50012994
0.107688315,0.5471584,0.2693462,0.5
9.710593e-09,0.5788247,0.0006101941,0.5
0.00013103391,0.8049053,0.32579097,0.5
0.90326065,0.49466988,0.4243889,0.5
0.49670035,0.27469322,0.9235274,0.7310094
0.0019307956,0.80946,0.0055461284,0.50012994
0.061329294,0.53946275,0.002888474,0.5
0.00091843546,0.4142276,0.031133374,0.5
0.020240877,0.10827493,0.13295425,0.5
0.21239913,0.5583708,0.00043438113,0.5
7.2573255e-07,0.08783681,0.540077,0.5
0.029382695,0.055701762,0.1057152,0.5
0.0002596227,0.0985095,0.4218847,0.50012994
0.12819438,0.32873178,0.45812532,0.5
0.9565614,0.38618717,0.23701368,0.5
2.5816902e-07,0.112405136,0.4544563,0.5
0.1902589,0.06667074,0.09543742,0.5
0.025412519,0.57405657,0.17213048,0.5
2.8615536e-06,0.11142137,0.08240306,0.5
0.00012972023,0.10930139,0.15359409,0.5
0.06543427,0.041905038,0.41964114,0.5
1.5939895e-06,0.03663708,0.04385552,0.50012994
0.10683147,0.25430876,0.06762298,0.5000004
0.12392309,0.2164147,0.056163102,0.50012994
3.7529975e-09,0.101725854,0.46446028,0.5
0.00028387932,0.111792825,0.93825275,0.5
0.00029924323,0.08416565,0.43812165,0.5
6.8897793e-06,0.1405566,0.37195697,0.5
4.1605148e-05,0.031865858,0.20141156,0.5
0.007988441,0.07452054,0.023315774,0.5
0.0059126415,0.11075992,0.44510347,0.5
0.069405094,0.113804825,0.55622953,0.5
3.655587e-08,0.057981733,0.34208655,0.5
0.108522266,0.1126868,0.023891876,0.5
1.3607403e-08,0.09146683,0.56812906,0.5
0.7706937,0.16869868,0.341341,0.5000004
1.0816066e-11,0.52552336,0.01520752,0.5
0.0028376062,0.13160075,0.017074239,0.5
1.4926306e-10,0.122415535,0.55665445,0.5
0.1743678,0.49584362,0.03272907,0.5000004
9.1543505e-08,0.10341468,0.15981612,0.50012994
0.025688825,0.110109225,0.72120064,0.5
0.8202388,0.4777125,0.0051529626,0.50012994
0.00050458836,0.110094,0.14503115,0.5
0.018659564,0.13355069,0.11635563,0.50012994
2.0832917e-05,0.08760038,0.23037156,0.5
0.011638067,0.10882131,0.09263408,0.5
0.00035448364,0.112416774,0.007763422,0.5
0.00020901079,0.08753177,0.40851003,0.5
0.060610287,0.4946931,5.7359284e-06,0.5
0.03425176,0.10756414,0.2776735,0.5
9.621655e-09,0.084125586,0.18760096,0.5
0.02293841,0.1120278,0.36481574,0.5
0.0001797275,0.1348212,0.3030597,0.5
0.009502117,0.09482959,0.028825488,0.5
1.4677067e-08,0.13270046,0.53965205,0.5
0.10720246,0.4989369,0.15854757,0.5
0.27667215,0.5349446,0.059361275,0.5
0.17333998,0.4289529,0.19077969,0.5
0.24614382,0.5541729,0.007844822,0.5000004
0.12973922,0.15001562,0.21421885,0.5000004
0.161162,0.115705356,0.058848176,0.5000004
1.4858935e-09,0.33955255,0.04536185,0.50012994
0.0004898739,0.09093941,0.2920304,0.5
0.42337215,0.3857805,0.0035791565,0.5
0.00502323,0.10700146,0.19017002,0.5
0.9094335,0.13075823,0.0011928435,0.50012994
0.039765038,0.1274001,0.004576648,0.50012994
0.12678769,0.5138437,0.35553133,0.5
0.07438778,0.5695978,0.031149428,0.50012994
0.009709993,0.4474421,0.0062460965,0.50012994
0.5879276,0.17070456,0.03417784,0.50012994
0.022150544,0.53073674,0.16393732,0.5
0.096871726,0.06684157,0.70046234,0.50012994
1.1909767e-06,0.07195454,0.41504413,0.5
0.13251999,0.12230655,0.21985735,0.5
4.0294412e-06,0.10179221,0.34999007,0.5
1.2795898e-06,0.04309118,0.33035925,0.5
0.1068307,0.34102124,0.076099485,0.50012994
1.3743804e-06,0.07996714,0.8933292,0.5
0.017530594,0.1656217,0.020605408,0.50012994
0.17002988,0.22664557,0.34117666,0.50012994
7.3620434e-08,0.11018902,0.16199954,0.5
1.5987502e-09,0.016685963,0.16706823,0.5
0.04997534,0.16708907,0.010028207,0.5
1.4083231e-07,0.13702874,0.29529914,0.5
3.5993942e-06,0.0464094,0.015962776,0.50012994
0.0068038376,0.10722524,0.95370513,0.5
0.061124537,0.0056410553,0.28427774,0.50012994
0.10086643,0.25000632,0.40580258,0.5
0.00016412724,0.09650198,0.06285169,0.5
0.34031117,0.5634212,4.2284657e-05,0.5
0.124578916,0.22855827,0.4692499,0.50012994
0.017141655,0.004062448,0.048121925,0.50012994
2.0089506e-06,0.77104807,0.41805658,0.5
0.0036095544,0.119480416,0.36296597,0.50012994
1.6092612e-05,0.2760885,0.48168102,0.5
5.0858225e-06,0.1183282,0.3386245,0.5
5.6767254e-07,0.025821615,0.34808144,0.5
0.00050011533,0.051211104,0.1089535,0.5
6.65723e-09,0.12901309,0.45205495,0.5
0.00033341255,0.37496072,0.3775809,0.5
0.005546423,0.11025427,0.2854958,0.5
0.85261095,0.57971877,0.0033121076,0.5
0.20535511,0.4387697,0.0015827987,0.50012994
0.38418186,0.5484915,0.115003936,0.5
0.56653595,0.7213439,0.42217973,0.5
3.985858e-09,0.099312626,0.2521199,0.5
0.00018725653,0.034060217,0.26442567,0.5
6.51297e-05,0.11251018,0.0041168737,0.5
0.19239625,0.31682417,0.82235885,0.5000004
0.0019590186,0.12015522,0.15722357,0.5
0.00012988943,0.096244946,0.00015501873,0.50012994
0.12713814,0.24141702,0.024100393,0.5
0.13783605,0.22212765,0.4261492,0.5
0.023070024,0.34344205,0.14946355,0.50012994
0.0011877511,0.033814814,0.14101033,0.5
7.760677e-09,0.10567168,0.05489241,0.5
0.03794842,0.01566526,0.9162486,0.50012994
8.416908e-09,0.04308481,0.380794,0.5
3.339485e-05,0.29133,0.0008930324,0.50012994
0.0016274321,0.079731256,0.39320895,0.5
0.20174032,0.5544689,0.05270651,0.5
8.382272e-07,0.08312633,0.147249,0.5
0.051668722,0.25223866,0.4301717,0.5000004
0.00071598054,0.5006525,0.02109636,0.5
0.1391187,0.47018674,6.348791e-08,0.50012994
0.19232735,0.55395794,0.49415702,0.5
0.35504168,0.36609697,0.3977245,0.5
0.06319834,0.31015268,0.00051224715,0.5
0.002886751,0.092047065,0.4513384,0.5
0.017691039,0.106973775,0.3461159,0.5
0.021842677,0.12641992,0.022328792,0.50012994
0.089646496,0.65367514,0.42862675,0.5
0.015859615,0.11791471,0.44237536,0.5
0.09171799,0.11329656,0.0063740085,0.5
0.07719881,0.098677404,0.61904186,0.5
5.9810425e-08,0.124082275,0.4775926,0.5
6.838217e-06,0.10446679,0.16837117,0.5
0.0015253999,0.07106257,0.00018803071,0.50012994
3.503807e-09,0.101209015,0.24406675,0.5
0.00029028094,0.11363521,0.008864633,0.50012994
3.6766284e-07,0.0955641,0.06598909,0.50012994
7.0699414e-08,0.036430493,0.0317424,0.50012994
0.49617133,0.10706699,0.0055121747,0.5
0.5058037,0.16844714,0.0010358997,0.50012994
3.318856e-07,0.10914657,0.2581726,0.5
1.3117634e-05,0.2905078,0.056438465,0.50012994
0.1831224,0.5294081,0.06600238,0.5
0.12383062,0.55660754,0.22021852,0.5
0.00017549089,0.40925083,0.012140689,0.5
0.0002018573,0.09115452,0.5152687,0.5
0.040414196,0.14326677,0.001124766,0.5
0.0484536,0.19055651,0.077815786,0.5
0.80739266,0.5333754,0.003571322,0.5
0.027512373,0.525569,0.00443414,0.5
0.0060301377,0.091326095,0.017828947,0.50012994
8.876263e-06,0.0873624,0.57990384,0.5
8.881434e-05,0.1577935,0.20257257,0.5
0.27191412,0.27456367,0.0043327236,0.5
2.0465606e-21,0.1101921,0.5767351,0.5
3.6758777e-08,0.093785405,0.16224633,0.5
7.2806733e-07,0.11445862,0.3453751,0.50012994
0.040284716,0.2167901,0.0025276153,0.50012994
5.7804664e-11,0.52133536,0.02040985,0.5
0.46612534,0.35977015,0.08815642,0.5
0.0022194562,0.3922076,0.000148783,0.50012994
4.133198e-09,0.10798841,0.12743783,0.5
1.2397624e-08,0.041723862,0.36914676,0.5
0.7490125,0.5459641,0.9567703,0.5000004
0.0073301927,0.015132803,0.24485,0.5
1.3369876e-06,0.18366304,0.0989778,0.50012994
9.1004694e-08,0.1112248,0.014837927,0.5
0.013857268,0.077669054,0.31692117,0.5
0.08822165,0.1271813,0.18796691,0.5
2.477922e-09,0.06873471,0.45318708,0.5
0.051023968,0.11721945,0.07639456,0.5
3.0755134e-06,0.08029408,0.040301543,0.5
0.0006355903,0.049966548,0.024389414,0.50012994
0.09078934,0.5211581,0.51593596,0.5
0.0027395904,0.11315635,0.07915622,0.5
0.067391716,0.3360722,0.23732871,0.5
5.8795387e-05,0.047679167,0.59129477,0.5
2.0010429e-11,0.118360125,0.18188366,0.5
0.06466383,0.38516575,0.14162235,0.50012994
0.0027113408,0.10831054,0.17139918,0.5
1.0132397e-08,0.11257075,0.12622873,0.5
0.0012864775,0.14946134,0.41006368,0.5
0.30881894,0.06953105,0.03126938,0.50012994
0.04825026,0.10769198,0.23182213,0.5
0.050887328,0.014471745,0.93855494,0.50012994
0.10447471,0.10815381,0.015090953,0.5
0.026203727,0.00027115125,0.17345986,0.50012994
0.046728663,0.54014176,0.09375722,0.5
0.188962,0.45776832,0.01390015,0.50012994
0.14438696,0.5327342,0.06498856,0.5
4.689918e-09,0.061874725,0.4779511,0.5
1.0332841e-06,0.35466054,0.04353662,0.50012994
0.16533893,0.22916684,0.28648046,0.5
0.0046757646,0.5261494,0.04004734,0.50012994
0.0029438047,0.09307179,0.24830943,0.5
0.11812396,0.3109392,0.95343304,0.5
0.0006910668,0.06617315,0.2591489,0.5
0.22660679,0.42339584,0.0028176084,0.5
0.09550351,0.0021245435,0.16930383,0.50012994
0.080249004,0.1177887,0.19381201,0.5
